theta,phi,B
3.951688872439991507e-02,6.107677337705296194e-01,2.744285532721418619e+00
3.951688872439991507e-02,6.177880525495011987e-01,2.746490435374866035e+00
3.951688872439991507e-02,6.248083713284727780e-01,2.747569339436937597e+00
3.951688872439991507e-02,6.318286901074443573e-01,2.747428594233787713e+00
3.951688872439991507e-02,6.388490088864160477e-01,2.746074862020712715e+00
3.951688872439991507e-02,6.458693276653876270e-01,2.743614781637254918e+00
3.951688872439991507e-02,6.528896464443592063e-01,2.740244401685805631e+00
3.951688872439991507e-02,6.599099652233307856e-01,2.736229622136953310e+00
3.951688872439991507e-02,6.669302840023024759e-01,2.731879928807451563e+00
3.951688872439991507e-02,6.739506027812740552e-01,2.727518450477391276e+00
3.951688872439991507e-02,6.809709215602456345e-01,2.723451720660720721e+00
3.951688872439991507e-02,6.879912403392172138e-01,2.719942447901802840e+00
3.951688872439991507e-02,6.950115591181887931e-01,2.717188112527588739e+00
3.951688872439991507e-02,7.020318778971604834e-01,2.715307392058502689e+00
3.951688872439991507e-02,7.090521966761320627e-01,2.714335392886806808e+00
3.951688872439991507e-02,7.160725154551036420e-01,2.714227577598240071e+00
3.951688872439991507e-02,7.230928342340752213e-01,2.714871273258452788e+00
3.951688872439991507e-02,7.301131530130469116e-01,2.716102854992294979e+00
3.951688872439991507e-02,7.371334717920184909e-01,2.717728213150321093e+00
3.951688872439991507e-02,7.441537905709900702e-01,2.719543974302770728e+00
3.951688872439991507e-02,7.511741093499616495e-01,2.721357146303981178e+00
3.951688872439991507e-02,7.581944281289332288e-01,2.723001337066114136e+00
3.951688872439991507e-02,7.652147469079049191e-01,2.724348359653376406e+00
3.951688872439991507e-02,7.722350656868764984e-01,2.725314766844447956e+00
3.951688872439991507e-02,7.792553844658480777e-01,2.725863539685050796e+00
3.951688872439991507e-02,7.862757032448196570e-01,2.726001688141182822e+00
3.951688872439991507e-02,7.932960220237913473e-01,2.725774842362426398e+00
3.951688872439991507e-02,8.003163408027629266e-01,2.725259997120691224e+00
3.951688872439991507e-02,8.073366595817345059e-01,2.724557440388011731e+00
3.951688872439991507e-02,8.143569783607060852e-01,2.723782608304546660e+00
3.951688872439991507e-02,8.213772971396777756e-01,2.723058246972712038e+00
3.951688872439991507e-02,8.283976159186493549e-01,2.722506919433945960e+00
3.951688872439991507e-02,8.354179346976209342e-01,2.722243657556035590e+00
3.951688872439991507e-02,8.424382534765925135e-01,2.722368481816466623e+00
3.951688872439991507e-02,8.494585722555640928e-01,2.722958618740436876e+00
3.951688872439991507e-02,8.564788910345357831e-01,2.724060516037030588e+00
3.951688872439991507e-02,8.634992098135073624e-01,2.725682130454635921e+00
3.951688872439991507e-02,8.705195285924789417e-01,2.727786355542470176e+00
3.951688872439991507e-02,8.775398473714505210e-01,2.730286765511217517e+00
3.951688872439991507e-02,8.845601661504222113e-01,2.733046982998715180e+00
3.951688872439991507e-02,8.915804849293937906e-01,2.735884863500972486e+00
3.951688872439991507e-02,8.986008037083653699e-01,2.738582298691593309e+00
3.951688872439991507e-02,9.056211224873369492e-01,2.740900795649057642e+00
3.951688872439991507e-02,9.126414412663085285e-01,2.742602160709664449e+00
3.951688872439991507e-02,9.196617600452802188e-01,2.743472719889330058e+00
3.951688872439991507e-02,9.266820788242517981e-01,2.743348684586108366e+00
3.951688872439991507e-02,9.337023976032233774e-01,2.742139669491453269e+00
3.951688872439991507e-02,9.407227163821949567e-01,2.739847118939692461e+00
3.951688872439991507e-02,9.477430351611666470e-01,2.736574586650853291e+00
3.951688872439991507e-02,9.547633539401382263e-01,2.732527470881789711e+00
3.951688872439991507e-02,9.617836727191098056e-01,2.728000891828338492e+00
3.951688872439991507e-02,9.688039914980813849e-01,2.723355800796340098e+00
3.951688872439991507e-02,9.758243102770529642e-01,2.718984962783068227e+00
3.951688872439991507e-02,9.828446290560246545e-01,2.715271949409378216e+00
3.951688872439991507e-02,9.898649478349962338e-01,2.712547501215568424e+00
3.951688872439991507e-02,9.968852666139678131e-01,2.711048371764259279e+00
3.951688872439991507e-02,1.003905585392939503e+00,2.710883906350938677e+00
3.951688872439991507e-02,1.010925904171910972e+00,2.712015066346856074e+00
3.951688872439991507e-02,1.017946222950882662e+00,2.714249407477719256e+00
3.951688872439991507e-02,1.024966541729854352e+00,2.717253770838168769e+00
3.951688872439991507e-02,1.031986860508825821e+00,2.720584345874470955e+00
3.951688872439991507e-02,1.039007179287797511e+00,2.723731571524147910e+00
3.951688872439991507e-02,1.046027498066768979e+00,2.726175339378016815e+00
3.951688872439991507e-02,1.053047816845740670e+00,2.727444425252712801e+00
3.951688872439991507e-02,1.060068135624712360e+00,2.727173228983624576e+00
3.951688872439991507e-02,1.067088454403683828e+00,2.725148891545948970e+00
3.951688872439991507e-02,1.074108773182655518e+00,2.721342724473983399e+00
3.951688872439991507e-02,1.081129091961626987e+00,2.715921555540068422e+00
3.951688872439991507e-02,1.088149410740598677e+00,2.709236884574897974e+00
3.951688872439991507e-02,1.095169729519570367e+00,2.701792383515938312e+00
3.951688872439991507e-02,1.102190048298541836e+00,2.694192939134169684e+00
3.951688872439991507e-02,1.109210367077513526e+00,2.687080785282691231e+00
3.951688872439991507e-02,1.116230685856485216e+00,2.681065994392547669e+00
