theta,phi,B
0.000000000000000000e+00,1.130271323414428375e+00,2.789650297847960925e+00
0.000000000000000000e+00,1.137291642193399843e+00,2.792972455178186930e+00
0.000000000000000000e+00,1.144311960972371534e+00,2.796311439929688447e+00
0.000000000000000000e+00,1.151332279751343224e+00,2.799638406596024254e+00
0.000000000000000000e+00,1.158352598530314692e+00,2.802923090858052468e+00
0.000000000000000000e+00,1.165372917309286382e+00,2.806134583058170318e+00
0.000000000000000000e+00,1.172393236088257851e+00,2.809242072986128047e+00
0.000000000000000000e+00,1.179413554867229541e+00,2.812215543962259368e+00
0.000000000000000000e+00,1.186433873646201231e+00,2.815026394363051576e+00
0.000000000000000000e+00,1.193454192425172700e+00,2.817647966243381763e+00
0.000000000000000000e+00,1.200474511204144390e+00,2.820055964214129407e+00
0.000000000000000000e+00,1.207494829983115858e+00,2.822228753538396528e+00
0.000000000000000000e+00,1.214515148762087549e+00,2.824147534354711109e+00
0.000000000000000000e+00,1.221535467541059239e+00,2.825796398358334738e+00
0.000000000000000000e+00,1.228555786320030707e+00,2.827162284076495613e+00
0.000000000000000000e+00,1.235576105099002397e+00,2.828234855696015515e+00
0.000000000000000000e+00,1.242596423877974088e+00,2.829006336851903392e+00
0.000000000000000000e+00,1.249616742656945556e+00,2.829471333701996105e+00
0.000000000000000000e+00,1.256637061435917246e+00,2.829626680303386266e+00
3.951688872439991507e-02,0.000000000000000000e+00,2.829939327920452108e+00
3.951688872439991507e-02,7.020318778971604452e-03,2.829353254596729261e+00
3.951688872439991507e-02,1.404063755794320890e-02,2.828457731981869117e+00
3.951688872439991507e-02,2.106095633691481422e-02,2.827261573494275648e+00
3.951688872439991507e-02,2.808127511588641781e-02,2.825775538465213899e+00
3.951688872439991507e-02,3.510159389485802139e-02,2.824012210833318992e+00
3.951688872439991507e-02,4.212191267382962845e-02,2.821985937552709434e+00
3.951688872439991507e-02,4.914223145280122856e-02,2.819712808593981990e+00
3.951688872439991507e-02,5.616255023177283562e-02,2.817210654650672108e+00
3.951688872439991507e-02,6.318286901074443573e-02,2.814499036573300916e+00
3.951688872439991507e-02,7.020318778971604279e-02,2.811599202014211762e+00
3.951688872439991507e-02,7.722350656868764984e-02,2.808533989110749918e+00
3.951688872439991507e-02,8.424382534765925690e-02,2.805327663223294632e+00
3.951688872439991507e-02,9.126414412663086395e-02,2.802005679595452214e+00
3.951688872439991507e-02,9.828446290560245713e-02,2.798594371234276235e+00
3.951688872439991507e-02,1.053047816845740642e-01,2.795120566529425865e+00
3.951688872439991507e-02,1.123251004635456712e-01,2.791611144766006802e+00
3.951688872439991507e-02,1.193454192425172783e-01,2.788092539787061952e+00
3.951688872439991507e-02,1.263657380214888715e-01,2.784590203029383204e+00
3.951688872439991507e-02,1.333860568004604785e-01,2.781128037595364422e+00
3.951688872439991507e-02,1.404063755794320856e-01,2.777727815570051995e+00
3.951688872439991507e-02,1.474266943584036926e-01,2.774408591952249648e+00
3.951688872439991507e-02,1.544470131373752997e-01,2.771186130603332742e+00
3.951688872439991507e-02,1.614673319163469067e-01,2.768072360492400019e+00
3.951688872439991507e-02,1.684876506953185138e-01,2.765074883912209458e+00
3.951688872439991507e-02,1.755079694742901208e-01,2.762196561712119802e+00
3.951688872439991507e-02,1.825282882532617279e-01,2.759435203259267499e+00
3.951688872439991507e-02,1.895486070322333072e-01,2.756783390074177387e+00
3.951688872439991507e-02,1.965689258112049143e-01,2.754228461215391999e+00
3.951688872439991507e-02,2.035892445901765213e-01,2.751752684964382745e+00
3.951688872439991507e-02,2.106095633691481284e-01,2.749333634844350005e+00
3.951688872439991507e-02,2.176298821481197354e-01,2.746944778426273714e+00
3.951688872439991507e-02,2.246502009270913425e-01,2.744556275006419632e+00
3.951688872439991507e-02,2.316705197060629495e-01,2.742135963744834370e+00
3.951688872439991507e-02,2.386908384850345566e-01,2.739650508308672183e+00
3.951688872439991507e-02,2.457111572640061636e-01,2.737066648910368105e+00
3.951688872439991507e-02,2.527314760429777429e-01,2.734352499568232453e+00
3.951688872439991507e-02,2.597517948219493777e-01,2.731478819209441689e+00
3.951688872439991507e-02,2.667721136009209570e-01,2.728420181455898152e+00
3.951688872439991507e-02,2.737924323798925919e-01,2.725155970689567830e+00
3.951688872439991507e-02,2.808127511588641712e-01,2.721671141679593120e+00
3.951688872439991507e-02,2.878330699378358060e-01,2.717956696191487609e+00
3.951688872439991507e-02,2.948533887168073853e-01,2.714009851217245473e+00
3.951688872439991507e-02,3.018737074957789646e-01,2.709833897628466381e+00
3.951688872439991507e-02,3.088940262747505994e-01,2.705437772541329000e+00
3.951688872439991507e-02,3.159143450537221787e-01,2.700835390761320287e+00
3.951688872439991507e-02,3.229346638326938135e-01,2.696044797912858559e+00
3.951688872439991507e-02,3.299549826116653928e-01,2.691087218478960263e+00
3.951688872439991507e-02,3.369753013906370276e-01,2.685986075102508419e+00
3.951688872439991507e-02,3.439956201696086069e-01,2.680766051241748382e+00
3.951688872439991507e-02,3.510159389485802417e-01,2.675452258634116731e+00
3.951688872439991507e-02,3.580362577275518210e-01,2.670069555681432227e+00
3.951688872439991507e-02,3.650565765065234558e-01,2.664642044862650661e+00
3.951688872439991507e-02,3.720768952854950351e-01,2.659192758676037105e+00
3.951688872439991507e-02,3.790972140644666144e-01,2.653743526230148753e+00
3.951688872439991507e-02,3.861175328434382492e-01,2.648314997829275264e+00
3.951688872439991507e-02,3.931378516224098285e-01,2.642926793613171288e+00
3.951688872439991507e-02,4.001581704013814633e-01,2.637597734917000114e+00
3.951688872439991507e-02,4.071784891803530426e-01,2.632346113540424248e+00
3.951688872439991507e-02,4.141988079593246774e-01,2.627189954328617016e+00
3.951688872439991507e-02,4.212191267382962567e-01,2.622147230003585072e+00
3.951688872439991507e-02,4.282394455172678915e-01,2.617235993600871780e+00
3.951688872439991507e-02,4.352597642962394708e-01,2.612474402670078799e+00
3.951688872439991507e-02,4.422800830752111056e-01,2.607880620020087470e+00
3.951688872439991507e-02,4.493004018541826849e-01,2.603472587555503814e+00
3.951688872439991507e-02,4.563207206331542642e-01,2.599267681854403378e+00
3.951688872439991507e-02,4.633410394121258991e-01,2.595282271655709572e+00
3.951688872439991507e-02,4.703613581910974784e-01,2.591531207379719870e+00
3.951688872439991507e-02,4.773816769700691132e-01,2.588027280264112662e+00
3.951688872439991507e-02,4.844019957490406925e-01,2.584780692900722432e+00
3.951688872439991507e-02,4.914223145280123273e-01,2.581798583440197525e+00
3.951688872439991507e-02,4.984426333069839066e-01,2.579084642414934514e+00
3.951688872439991507e-02,5.054629520859554859e-01,2.576638854360925546e+00
3.951688872439991507e-02,5.124832708649271762e-01,2.574457386936960024e+00
3.951688872439991507e-02,5.195035896438987555e-01,2.572532639085073569e+00
