theta,phi,B
0.000000000000000000e+00,6.493794870548733611e-01,2.582815987032381910e-01
0.000000000000000000e+00,6.669302840023023649e-01,2.582896140049135147e-01
0.000000000000000000e+00,6.844810809497313686e-01,2.583040324152804934e-01
0.000000000000000000e+00,7.020318778971603724e-01,2.583247772655208885e-01
0.000000000000000000e+00,7.195826748445894872e-01,2.583515455800605154e-01
0.000000000000000000e+00,7.371334717920184909e-01,2.583838284613933500e-01
0.000000000000000000e+00,7.546842687394474947e-01,2.584209409262789303e-01
0.000000000000000000e+00,7.722350656868764984e-01,2.584620591190199823e-01
0.000000000000000000e+00,7.897858626343055022e-01,2.585062624950627552e-01
0.000000000000000000e+00,8.073366595817345059e-01,2.585525783992465576e-01
0.000000000000000000e+00,8.248874565291635097e-01,2.586000264607534183e-01
0.000000000000000000e+00,8.424382534765925135e-01,2.586476603832186250e-01
0.000000000000000000e+00,8.599890504240215172e-01,2.586946050055167201e-01
0.000000000000000000e+00,8.775398473714505210e-01,2.587400869199648068e-01
0.000000000000000000e+00,8.950906443188795247e-01,2.587834574274202049e-01
0.000000000000000000e+00,9.126414412663085285e-01,2.588242071466529959e-01
0.000000000000000000e+00,9.301922382137375322e-01,2.588619721410578833e-01
0.000000000000000000e+00,9.477430351611665360e-01,2.588965319434341494e-01
0.000000000000000000e+00,9.652938321085955398e-01,2.589278003173786646e-01
0.000000000000000000e+00,9.828446290560246545e-01,2.589558099659073354e-01
0.000000000000000000e+00,1.000395426003453547e+00,2.589806926656900710e-01
0.000000000000000000e+00,1.017946222950882662e+00,2.590026564584744784e-01
0.000000000000000000e+00,1.035497019898311555e+00,2.590219615680448562e-01
0.000000000000000000e+00,1.053047816845740670e+00,2.590388966376003244e-01
0.000000000000000000e+00,1.070598613793169562e+00,2.590537567120588247e-01
0.000000000000000000e+00,1.088149410740598677e+00,2.590668241415136630e-01
0.000000000000000000e+00,1.105700207688027570e+00,2.590783532788244470e-01
0.000000000000000000e+00,1.123251004635456685e+00,2.590885595111652173e-01
0.000000000000000000e+00,1.140801801582885799e+00,2.590976128273538848e-01
0.000000000000000000e+00,1.158352598530314692e+00,2.591056358034493079e-01
0.000000000000000000e+00,1.175903395477743807e+00,2.591127056084935321e-01
0.000000000000000000e+00,1.193454192425172700e+00,2.591188594061410999e-01
0.000000000000000000e+00,1.211004989372601814e+00,2.591241023666381316e-01
0.000000000000000000e+00,1.228555786320030707e+00,2.591284174119927730e-01
0.000000000000000000e+00,1.246106583267459822e+00,2.591317757945959532e-01
0.000000000000000000e+00,1.263657380214888715e+00,2.591341476503680186e-01
0.000000000000000000e+00,1.281208177162317829e+00,2.591355117621164661e-01
0.000000000000000000e+00,1.298758974109746722e+00,2.591358639045610590e-01
0.000000000000000000e+00,1.316309771057175837e+00,2.591352233051803511e-01
0.000000000000000000e+00,1.333860568004604730e+00,2.591336369299615527e-01
0.000000000000000000e+00,1.351411364952033844e+00,2.591311814764705734e-01
0.000000000000000000e+00,1.368962161899462737e+00,2.591279631163332930e-01
0.000000000000000000e+00,1.386512958846891852e+00,2.591241151658369990e-01
0.000000000000000000e+00,1.404063755794320745e+00,2.591197939705038866e-01
0.000000000000000000e+00,1.421614552741749860e+00,2.591151733640748578e-01
0.000000000000000000e+00,1.439165349689178974e+00,2.591104381042495519e-01
0.000000000000000000e+00,1.456716146636607867e+00,2.591057766993932199e-01
0.000000000000000000e+00,1.474266943584036982e+00,2.591013740268667820e-01
0.000000000000000000e+00,1.491817740531465875e+00,2.590974041106037240e-01
0.000000000000000000e+00,1.509368537478894989e+00,2.590940233795067660e-01
0.000000000000000000e+00,1.526919334426323882e+00,2.590913646753374433e-01
0.000000000000000000e+00,1.544470131373752997e+00,2.590895322243217946e-01
0.000000000000000000e+00,1.562020928321181890e+00,2.590885977346512048e-01
0.000000000000000000e+00,1.579571725268611004e+00,2.590885977346512048e-01
0.000000000000000000e+00,1.597122522216039897e+00,2.590895322243217946e-01
0.000000000000000000e+00,1.614673319163469012e+00,2.590913646753374433e-01
