theta,phi,B
3.951688872439991507e-02,5.405645459808134934e-01,2.511509842585782692e+00
3.951688872439991507e-02,5.475848647597851837e-01,2.510064171154213319e+00
3.951688872439991507e-02,5.546051835387567630e-01,2.508786233697776424e+00
3.951688872439991507e-02,5.616255023177283423e-01,2.507668136957692084e+00
3.951688872439991507e-02,5.686458210966999216e-01,2.506701628157318673e+00
3.951688872439991507e-02,5.756661398756716119e-01,2.505878007347954739e+00
3.951688872439991507e-02,5.826864586546431912e-01,2.505188125003410260e+00
3.951688872439991507e-02,5.897067774336147705e-01,2.504622505606786120e+00
3.951688872439991507e-02,5.967270962125863498e-01,2.504171615720900412e+00
3.951688872439991507e-02,6.037474149915579291e-01,2.503826267314520848e+00
3.951688872439991507e-02,6.107677337705296194e-01,2.503578119270921665e+00
3.951688872439991507e-02,6.177880525495011987e-01,2.503420217562340788e+00
3.951688872439991507e-02,6.248083713284727780e-01,2.503347502125544466e+00
3.951688872439991507e-02,6.318286901074443573e-01,2.503357208723713700e+00
3.951688872439991507e-02,6.388490088864160477e-01,2.503449107273209684e+00
3.951688872439991507e-02,6.458693276653876270e-01,2.503625541957082756e+00
3.951688872439991507e-02,6.528896464443592063e-01,2.503891268554268468e+00
3.951688872439991507e-02,6.599099652233307856e-01,2.504253115167491384e+00
3.951688872439991507e-02,6.669302840023024759e-01,2.504719518211727891e+00
3.951688872439991507e-02,6.739506027812740552e-01,2.505300001432448465e+00
3.951688872439991507e-02,6.809709215602456345e-01,2.506004669119838990e+00
3.951688872439991507e-02,6.879912403392172138e-01,2.506843775308906341e+00
3.951688872439991507e-02,6.950115591181887931e-01,2.507827410836677373e+00
3.951688872439991507e-02,7.020318778971604834e-01,2.508965323901751976e+00
3.951688872439991507e-02,7.090521966761320627e-01,2.510266862586242986e+00
3.951688872439991507e-02,7.160725154551036420e-01,2.511741005015543315e+00
3.951688872439991507e-02,7.230928342340752213e-01,2.513396428734013366e+00
3.951688872439991507e-02,7.301131530130469116e-01,2.515241567835437841e+00
3.951688872439991507e-02,7.371334717920184909e-01,2.517284614428730638e+00
3.951688872439991507e-02,7.441537905709900702e-01,2.519533437881642080e+00
3.951688872439991507e-02,7.511741093499616495e-01,2.521995416958926928e+00
3.951688872439991507e-02,7.581944281289332288e-01,2.524677201586836617e+00
3.951688872439991507e-02,7.652147469079049191e-01,2.527584437850371568e+00
3.951688872439991507e-02,7.722350656868764984e-01,2.530721498452145557e+00
3.951688872439991507e-02,7.792553844658480777e-01,2.534091259608739932e+00
3.951688872439991507e-02,7.862757032448196570e-01,2.537694954797801827e+00
3.951688872439991507e-02,7.932960220237913473e-01,2.541532118483905922e+00
3.951688872439991507e-02,8.003163408027629266e-01,2.545600612956083975e+00
3.951688872439991507e-02,8.073366595817345059e-01,2.549896713255496827e+00
3.951688872439991507e-02,8.143569783607060852e-01,2.554415212959261439e+00
3.951688872439991507e-02,8.213772971396777756e-01,2.559149510090035218e+00
3.951688872439991507e-02,8.283976159186493549e-01,2.564091638506660331e+00
3.951688872439991507e-02,8.354179346976209342e-01,2.569232224587353119e+00
3.951688872439991507e-02,8.424382534765925135e-01,2.574560368828628931e+00
3.951688872439991507e-02,8.494585722555640928e-01,2.580063472984521766e+00
3.951688872439991507e-02,8.564788910345357831e-01,2.585727051130198184e+00
3.951688872439991507e-02,8.634992098135073624e-01,2.591534573786916873e+00
3.951688872439991507e-02,8.705195285924789417e-01,2.597467395670725487e+00
3.951688872439991507e-02,8.775398473714505210e-01,2.603504809315884128e+00
3.951688872439991507e-02,8.845601661504222113e-01,2.609624250337436280e+00
3.951688872439991507e-02,8.915804849293937906e-01,2.615801658619674619e+00
3.951688872439991507e-02,8.986008037083653699e-01,2.622011977375491742e+00
3.951688872439991507e-02,9.056211224873369492e-01,2.628229753024063253e+00
3.951688872439991507e-02,9.126414412663085285e-01,2.634429786612094038e+00
3.951688872439991507e-02,9.196617600452802188e-01,2.640587784031260377e+00
3.951688872439991507e-02,9.266820788242517981e-01,2.646680957717256089e+00
3.951688872439991507e-02,9.337023976032233774e-01,2.652688545216014937e+00
3.951688872439991507e-02,9.407227163821949567e-01,2.658592226934034297e+00
3.951688872439991507e-02,9.477430351611666470e-01,2.664376442792638855e+00
3.951688872439991507e-02,9.547633539401382263e-01,2.670028621706740157e+00
3.951688872439991507e-02,9.617836727191098056e-01,2.675539345987129725e+00
3.951688872439991507e-02,9.688039914980813849e-01,2.680902473525362595e+00
3.951688872439991507e-02,9.758243102770529642e-01,2.686115234247035577e+00
3.951688872439991507e-02,9.828446290560246545e-01,2.691178305675567373e+00
3.951688872439991507e-02,9.898649478349962338e-01,2.696095858545120016e+00
3.951688872439991507e-02,9.968852666139678131e-01,2.700875550729372687e+00
3.951688872439991507e-02,1.003905585392939503e+00,2.705528439533655405e+00
3.951688872439991507e-02,1.010925904171910972e+00,2.710068780896154106e+00
3.951688872439991507e-02,1.017946222950882662e+00,2.714513690094968901e+00
